File Name,LineStrings
3268.json,"[[[136.0, 179.0], [136.0, 115.5]]]"
260.json,"[[[192.0, 149.0], [192.0, 102.0]]]"
4057.json,"[[[190.0, 73.0], [142.0, 73.0]], [[124.5, 73.0], [124.5, 116.5]], [[127.0, 139.5], [127.0, 188.0]], [[190.0, 188.0], [190.0, 142.0]], [[190.0, 118.0], [190.0, 73.0]]]"
3792.json,"[[[165.0, 69.5], [113.0, 69.5]], [[113.0, 69.5], [113.0, 132.5]]]"
2880.json,"[[[133.5, 119.0], [66.0, 119.0]]]"
2029.json,"[[[115.0, 154.5], [165.0, 154.5]]]"
2479.json,"[[[202.0, 155.0], [202.0, 108.0]]]"
2183.json,"[[[141.5, 103.5], [87.0, 103.5]], [[125.0, 144.0], [125.0, 205.0]]]"
4954.json,[]
4684.json,"[[[146.0, 74.0], [68.0, 74.0]]]"
3141.json,"[[[157.5, 80.0], [108.0, 80.0]], [[157.5, 126.0], [157.5, 80.0]]]"
1486.json,"[[[38.0, 200.0], [83.0, 200.0]], [[107.0, 200.0], [152.0, 200.0]], [[152.0, 200.0], [152.0, 157.0]]]"
149.json,"[[[127.0, 150.0], [197.0, 150.0]], [[197.0, 105.5], [149.0, 105.5]], [[125.5, 98.5], [47.0, 98.5]]]"
3511.json,"[[[170.0, 74.5], [100.0, 74.5]], [[132.0, 213.0], [132.0, 129.5]]]"
519.json,[]
3842.json,"[[[159.5, 101.0], [111.0, 101.0]], [[179.0, 188.0], [179.0, 134.0]]]"
2750.json,"[[[181.0, 176.0], [227.0, 176.0]], [[204.0, 152.0], [204.0, 72.0]], [[138.0, 72.0], [138.0, 127.5]]]"
2300.json,"[[[113.0, 31.0], [113.0, 112.5]], [[176.5, 114.0], [176.5, 31.0]]]"
11.json,"[[[187.0, 107.0], [142.0, 107.0]], [[128.0, 133.5], [128.0, 202.0]]]"
3907.json,"[[[132.0, 194.0], [132.0, 114.0]]]"
2615.json,[]
1890.json,"[[[147.0, 101.0], [147.0, 43.0]], [[88.0, 25.0], [88.0, 81.0]]]"
2245.json,"[[[149.5, 161.0], [149.5, 104.5]]]"
3004.json,[]
1039.json,"[[[74.0, 192.0], [127.0, 192.0]], [[150.0, 192.0], [150.0, 143.0]]]"
1193.json,"[[[178.0, 109.0], [178.0, 57.0]], [[139.0, 135.5], [139.0, 210.0]]]"
3454.json,"[[[93.0, 142.0], [137.0, 142.0]]]"
1469.json,[]
4391.json,"[[[159.0, 62.0], [107.0, 62.0]], [[130.0, 119.5], [130.0, 178.0]]]"
1347.json,"[[[108.0, 78.0], [55.0, 78.0]]]"
688.json,[]
372.json,"[[[79.0, 108.0], [79.0, 156.0]], [[132.0, 116.0], [132.0, 70.0]]]"
4145.json,"[[[183.0, 174.0], [183.0, 127.0]], [[183.0, 103.0], [183.0, 57.0]], [[128.0, 57.0], [128.0, 173.0]]]"
3680.json,"[[[112.5, 128.0], [112.5, 201.0]]]"
2992.json,"[[[146.5, 144.0], [146.5, 189.0]], [[208.0, 189.0], [208.0, 135.0]], [[208.0, 111.0], [208.0, 58.0]]]"
1717.json,"[[[174.0, 118.0], [174.0, 69.0]]]"
2838.json,"[[[135.0, 189.0], [135.0, 137.5]]]"
722.json,"[[[173.0, 71.0], [118.0, 71.0]], [[94.0, 71.0], [40.0, 71.0]]]"
4515.json,"[[[73.0, 52.0], [73.0, 122.0]], [[73.0, 146.0], [73.0, 216.0]], [[127.0, 216.0], [127.0, 164.0]]]"
2091.json,"[[[106.0, 178.0], [106.0, 131.0]]]"
4846.json,"[[[136.0, 171.0], [190.0, 171.0]], [[118.0, 115.5], [118.0, 171.0]]]"
4903.json,"[[[144.0, 105.0], [97.0, 105.0]]]"
2584.json,[]
237.json,"[[[144.0, 144.0], [144.0, 193.0]], [[193.0, 193.0], [193.0, 143.0]]]"
4000.json,"[[[189.0, 208.0], [189.0, 146.0]], [[189.0, 122.0], [189.0, 60.0]]]"
1202.json,"[[[114.0, 33.0], [114.0, 102.5]]]"
667.json,"[[[128.5, 99.0], [66.0, 99.0]]]"
3395.json,"[[[89.0, 21.0], [89.0, 67.0]]]"
4450.json,[]
1652.json,[]
1982.json,"[[[130.0, 189.0], [183.0, 189.0]], [[120.0, 134.0], [120.0, 189.0]]]"
2357.json,"[[[120.0, 191.0], [163.0, 191.0]], [[123.0, 76.0], [123.0, 141.0]]]"
46.json,"[[[87.5, 119.0], [139.5, 119.0]], [[87.5, 58.0], [87.5, 119.0]], [[139.5, 119.0], [139.5, 169.0]]]"
3815.json,"[[[198.0, 109.0], [139.0, 109.0]], [[127.0, 166.0], [198.0, 166.0]]]"
1828.json,"[[[66.0, 122.0], [66.0, 177.0]], [[118.0, 177.0], [118.0, 129.0]]]"
2707.json,"[[[90.0, 126.0], [90.0, 194.0]], [[150.0, 194.0], [150.0, 126.0]]]"
4779.json,"[[[139.0, 199.0], [139.0, 144.5]]]"
1081.json,"[[[217.0, 111.0], [173.0, 111.0]], [[161.0, 111.0], [114.0, 111.0]], [[102.0, 111.0], [58.0, 111.0]]]"
3546.json,"[[[184.0, 194.0], [184.0, 148.0]]]"
4283.json,"[[[204.0, 102.5], [121.5, 102.5]]]"
4329.json,"[[[180.0, 199.0], [180.0, 156.0]], [[125.0, 110.0], [125.0, 166.0]]]"
3116.json,"[[[118.5, 83.0], [118.5, 180.0]]]"
3403.json,"[[[150.0, 52.0], [95.0, 52.0]], [[124.0, 133.5], [124.0, 184.0]]]"
4796.json,"[[[146.0, 134.0], [208.0, 134.0]], [[208.0, 67.0], [144.5, 67.0]]]"
3053.json,"[[[140.0, 78.0], [140.0, 121.0]]]"
1594.json,"[[[127.5, 83.0], [74.0, 83.0]]]"
2212.json,[]
3950.json,"[[[126.0, 57.0], [126.0, 102.0]], [[174.0, 122.0], [174.0, 76.0]]]"
2642.json,"[[[170.0, 124.0], [170.0, 80.0]], [[119.0, 133.5], [119.0, 201.0]]]"
958.json,"[[[126.0, 128.5], [126.0, 196.0]]]"
2513.json,"[[[103.0, 123.0], [103.0, 196.0]], [[157.0, 196.0], [157.0, 138.0]]]"
4994.json,"[[[141.0, 89.0], [141.0, 144.0]], [[141.0, 156.0], [141.0, 200.0]], [[193.0, 200.0], [193.0, 151.0]], [[193.0, 127.0], [193.0, 78.0]]]"
2143.json,"[[[163.0, 137.0], [163.0, 90.0]]]"
3302.json,"[[[203.0, 177.0], [203.0, 129.0]], [[203.0, 105.0], [203.0, 57.0]]]"
2840.json,"[[[151.0, 102.0], [151.0, 59.0]], [[114.0, 140.0], [114.0, 198.0]]]"
3752.json,"[[[137.0, 71.0], [137.0, 137.0]]]"
4097.json,"[[[128.0, 135.0], [128.0, 194.0]], [[180.0, 153.0], [180.0, 110.0]]]"
1295.json,[]
1780.json,"[[[125.5, 139.5], [125.5, 189.0]], [[180.0, 189.0], [180.0, 134.0]], [[180.0, 110.0], [180.0, 56.0]]]"
4078.json,"[[[133.0, 136.5], [133.0, 185.0]], [[184.0, 185.0], [184.0, 140.0]]]"
4582.json,"[[[61.0, 130.0], [61.0, 184.0]], [[111.0, 184.0], [111.0, 135.0]]]"
3247.json,"[[[127.5, 112.5], [127.5, 181.0]], [[166.0, 123.0], [166.0, 74.0]]]"
4428.json,"[[[134.0, 205.0], [134.0, 132.0]]]"
2905.json,"[[[157.5, 174.0], [157.5, 85.0]]]"
3617.json,"[[[180.0, 161.0], [180.0, 117.0]]]"
2456.json,"[[[112.0, 129.0], [112.0, 194.0]]]"
2006.json,"[[[142.0, 71.0], [85.0, 71.0]], [[52.0, 145.0], [96.5, 145.0]], [[161.0, 89.0], [205.0, 89.0]]]"
536.json,"[[[149.0, 73.0], [95.0, 73.0]], [[71.0, 73.0], [18.0, 73.0]], [[18.0, 123.0], [105.0, 123.0]]]"
4701.json,"[[[166.0, 129.0], [166.0, 84.0]], [[110.0, 51.0], [110.0, 112.0]]]"
1503.json,"[[[108.0, 150.0], [108.0, 194.0]]]"
166.json,[]
4351.json,"[[[156.0, 56.0], [104.0, 56.0]], [[139.0, 116.0], [182.0, 116.0]]]"
3494.json,"[[[78.0, 192.5], [124.0, 192.5]], [[78.0, 76.0], [78.0, 122.0]], [[78.0, 146.0], [78.0, 192.5]], [[124.0, 192.0], [124.0, 145.5]]]"
1153.json,"[[[76.0, 198.5], [128.0, 198.5]], [[76.0, 88.0], [76.0, 131.0]], [[76.0, 155.0], [76.0, 198.5]]]"
865.json,"[[[48.0, 56.0], [48.0, 104.0]], [[48.0, 128.0], [48.0, 176.0]], [[105.0, 176.0], [105.0, 117.0]]]"
2285.json,"[[[147.5, 96.0], [85.0, 96.0]]]"
1850.json,"[[[126.0, 101.0], [74.0, 101.0]], [[152.0, 168.0], [152.0, 116.0]], [[166.0, 116.0], [166.0, 70.0]]]"
2790.json,"[[[142.0, 123.0], [142.0, 76.0]], [[81.0, 60.0], [81.0, 142.0]]]"
3882.json,[]
3928.json,"[[[172.0, 52.0], [114.0, 52.0]], [[117.0, 136.5], [117.0, 183.0]]]"
1915.json,[]
920.json,"[[[140.0, 158.0], [140.0, 209.0]], [[193.0, 216.0], [193.0, 165.0]], [[193.0, 141.0], [193.0, 90.0]]]"
1446.json,"[[[176.0, 84.5], [133.0, 84.5]], [[93.0, 120.0], [93.0, 192.0]], [[155.0, 192.0], [155.0, 114.5]], [[93.0, 51.0], [93.0, 96.0]]]"
189.json,[]
473.json,"[[[86.0, 142.0], [135.0, 142.0]]]"
3181.json,"[[[154.0, 202.0], [154.0, 140.0]]]"
4644.json,[]
1016.json,"[[[129.0, 122.5], [129.0, 63.0]]]"
4214.json,"[[[125.0, 188.0], [174.0, 188.0]], [[164.0, 127.0], [164.0, 64.0]], [[141.0, 82.0], [141.0, 127.0]]]"
2817.json,"[[[141.0, 62.0], [95.5, 62.0]], [[95.5, 62.0], [95.5, 120.0]], [[122.5, 120.0], [122.5, 173.0]], [[182.0, 173.0], [182.0, 97.0]]]"
1738.json,[]
3705.json,"[[[126.0, 138.0], [126.0, 188.0]], [[177.0, 188.0], [177.0, 144.0]], [[177.0, 120.0], [177.0, 76.0]]]"
1692.json,"[[[148.0, 102.0], [148.0, 57.0]], [[89.0, 57.0], [89.0, 124.0]]]"
4490.json,"[[[131.0, 151.0], [188.0, 151.0]], [[188.0, 88.0], [142.5, 88.0]]]"
1368.json,[]
3355.json,"[[[129.0, 143.5], [129.0, 192.0]], [[178.0, 192.0], [178.0, 136.0]]]"
2114.json,"[[[192.0, 48.0], [128.0, 48.0]], [[192.0, 167.0], [192.0, 119.0]], [[192.0, 95.0], [192.0, 48.0]]]"
4869.json,"[[[156.0, 141.0], [156.0, 88.0]], [[120.0, 50.5], [120.0, 104.0]], [[119.0, 145.5], [119.0, 216.0]]]"
2544.json,"[[[114.0, 137.0], [114.0, 217.0]]]"
4886.json,[]
2051.json,"[[[138.0, 105.0], [138.0, 60.000000000010004]], [[99.0, 148.0], [99.0, 192.0]]]"
2401.json,"[[[133.0, 127.5], [133.0, 194.0]]]"
2952.json,"[[[131.0, 105.0], [62.0, 105.0]]]"
3640.json,[]
4185.json,"[[[127.0, 139.5], [127.0, 197.0]]]"
1387.json,"[[[186.0, 82.0], [122.0, 82.0]], [[140.0, 147.0], [186.0, 147.0]]]"
648.json,"[[[80.0, 130.0], [123.0, 130.0]]]"
3210.json,"[[[139.5, 101.0], [90.5, 101.0]], [[138.0, 193.0], [138.0, 146.0]]]"
218.json,"[[[157.5, 130.0], [205.0, 130.0]]]"
2728.json,"[[[190.0, 99.5], [93.5, 99.5]], [[109.0, 128.5], [109.0, 185.0]]]"
1807.json,"[[[137.5, 128.0], [66.0, 128.0]], [[92.0, 180.0], [136.0, 180.0]]]"
832.json,"[[[127.0, 40.5], [83.0, 40.5]], [[127.0, 90.0], [127.0, 40.5]], [[83.0, 40.5], [83.0, 86.0]], [[83.0, 110.0], [83.0, 156.0]]]"
69.json,"[[[161.0, 62.0], [106.0, 62.0]], [[127.0, 174.5], [181.0, 174.5]], [[161.0, 127.0], [161.0, 80.0]], [[127.0, 117.0], [127.0, 174.0]]]"
2378.json,"[[[79.0, 106.0], [79.0, 165.0]]]"
998.json,"[[[134.0, 177.0], [134.0, 132.0]], [[83.0, 124.0], [83.0, 177.0]]]"
2682.json,"[[[143.0, 188.0], [143.0, 126.5]]]"
3990.json,"[[[99.0, 137.5], [99.0, 192.0]]]"
3139.json,"[[[89.0, 145.0], [132.0, 145.0]], [[124.5, 75.0], [71.0, 75.0]]]"
1104.json,"[[[144.0, 110.0], [144.0, 49.0]], [[96.0, 149.0], [96.0, 193.0]], [[168.0, 193.0], [168.0, 134.0]]]"
131.json,"[[[153.0, 88.0], [88.0, 88.0]]]"
4306.json,"[[[148.0, 231.0], [148.0, 149.0]]]"
3569.json,[]
1554.json,"[[[134.0, 172.0], [134.0, 111.0]]]"
561.json,"[[[133.0, 111.0], [200.0, 111.0]], [[200.0, 66.0], [137.0, 66.0]]]"
3093.json,"[[[154.0, 228.0], [154.0, 136.5]], [[94.0, 180.0], [94.0, 228.0]]]"
4756.json,"[[[114.5, 40.0], [114.5, 90.0]], [[117.0, 134.0], [117.0, 211.0]]]"
4243.json,"[[[131.0, 176.0], [131.0, 110.0]]]"
3586.json,"[[[151.0, 206.0], [151.0, 150.0]]]"
1041.json,"[[[163.0, 92.5], [76.0, 92.5]]]"
424.json,"[[[151.0, 103.0], [107.0, 103.0]], [[76.0, 135.0], [121.0, 135.0]], [[133.0, 135.0], [199.0, 135.0]]]"
4613.json,"[[[108.0, 204.0], [108.0, 131.0]]]"
1411.json,"[[[118.0, 95.0], [66.0, 95.0]], [[97.0, 156.0], [146.0, 156.0]], [[159.0, 132.0], [159.0, 77.0]]]"
977.json,"[[[136.0, 116.0], [136.0, 49.0]]]"
2.json,"[[[119.0, 80.5], [119.0, 150.0]], [[173.0, 111.0], [173.0, 61.0]]]"
86.json,"[[[131.0, 203.0], [131.0, 142.5]], [[132.5, 113.5], [132.5, 62.0]]]"
2397.json,[]
1942.json,"[[[146.0, 199.0], [146.0, 130.0]]]"
2552.json,"[[[182.0, 144.0], [182.0, 100.0]]]"
2102.json,"[[[94.0, 168.5], [143.5, 168.5]]]"
4486.json,"[[[149.5, 186.0], [149.5, 137.5]]]"
3343.json,[]
1684.json,"[[[112.0, 134.5], [112.0, 190.0]]]"
3713.json,"[[[146.0, 233.0], [146.0, 141.5]]]"
2801.json,"[[[73.0, 78.0], [73.0, 125.0]], [[73.0, 149.0], [73.0, 197.0]], [[135.0, 197.0], [135.0, 131.5]]]"
4039.json,"[[[225.0, 117.0], [145.5, 117.0]], [[106.5, 118.5], [63.0, 118.5]]]"
3206.json,"[[[168.0, 76.5], [106.0, 76.5]], [[128.0, 132.5], [128.0, 212.0]]]"
1391.json,"[[[157.0, 184.0], [157.0, 121.0]], [[103.0, 73.0], [103.0, 122.0]]]"
4469.json,"[[[89.5, 144.0], [89.5, 202.0]], [[159.0, 202.0], [159.0, 158.0]]]"
3656.json,"[[[130.0, 104.0], [130.0, 154.0]]]"
4193.json,"[[[133.0, 152.0], [133.0, 212.0]]]"
2944.json,"[[[83.0, 184.5], [138.0, 184.5]], [[138.0, 184.0], [138.0, 114.5]]]"
2417.json,"[[[103.0, 126.0], [103.0, 189.0]], [[151.0, 189.0], [151.0, 121.0]]]"
2047.json,"[[[103.0, 137.0], [103.0, 196.0]], [[165.0, 196.0], [165.0, 152.5]]]"
4890.json,"[[[183.0, 128.0], [183.0, 84.0]]]"
3085.json,"[[[83.0, 93.0], [83.0, 148.0]]]"
4740.json,"[[[141.5, 95.0], [91.0, 95.0]], [[73.0, 126.0], [116.5, 126.0]], [[116.5, 126.0], [116.5, 192.0]]]"
577.json,"[[[122.0, 143.5], [122.0, 219.0]]]"
1542.json,"[[[162.5, 84.5], [95.5, 84.5]], [[156.0, 175.0], [156.0, 129.0]]]"
4310.json,"[[[123.0, 122.0], [123.0, 180.0]]]"
127.json,"[[[133.0, 16.0], [133.0, 88.0]]]"
1112.json,"[[[191.0, 85.0], [127.0, 85.0]], [[103.0, 85.0], [59.0, 85.0]], [[175.0, 172.0], [175.0, 113.0]]]"
3986.json,"[[[126.0, 114.0], [126.0, 176.0]]]"
2694.json,"[[[149.0, 96.0], [101.0, 96.0]], [[154.0, 120.0], [154.0, 189.0]], [[207.0, 189.0], [207.0, 140.0]], [[207.0, 116.0], [207.0, 68.0]]]"
824.json,"[[[138.5, 127.0], [220.0, 127.0]]]"
1811.json,"[[[184.0, 107.0], [138.0, 107.0]]]"
1954.json,"[[[88.0, 88.0], [88.0, 131.0]], [[122.0, 201.0], [122.0, 141.0]]]"
3969.json,"[[[123.0, 112.5], [123.0, 182.0]]]"
2381.json,"[[[127.0, 40.0], [127.0, 110.0]], [[124.0, 139.0], [124.0, 203.0]]]"
90.json,"[[[117.0, 63.0], [117.0, 106.5]]]"
961.json,[]
1407.json,"[[[129.0, 77.0], [129.0, 30.0]], [[87.0, 30.0], [87.0, 73.0]], [[87.0, 97.0], [87.0, 140.0]]]"
4605.json,[]
432.json,"[[[115.0, 190.0], [173.0, 190.0]], [[134.0, 136.0], [88.0, 136.0]]]"
598.json,"[[[139.0, 108.0], [139.0, 62.0]]]"
1057.json,"[[[92.0, 147.0], [140.0, 147.0]]]"
4255.json,"[[[183.0, 149.0], [183.0, 76.0]], [[123.0, 138.0], [123.0, 209.0]]]"
3590.json,"[[[128.0, 120.5], [128.0, 201.0]]]"
1283.json,"[[[75.0, 83.0], [75.0, 140.0]], [[75.0, 164.0], [75.0, 221.0]], [[129.0, 221.0], [129.0, 157.0]]]"
3744.json,"[[[112.0, 46.0], [112.0, 106.5]], [[169.0, 116.0], [169.0, 46.0]]]"
4081.json,"[[[128.0, 140.5], [128.0, 194.0]], [[184.0, 218.0], [184.0, 155.0]]]"
1779.json,"[[[181.0, 212.0], [181.0, 162.0]], [[181.0, 138.0], [181.0, 65.0]], [[130.0, 161.0], [130.0, 212.0]]]"
2856.json,"[[[195.0, 143.0], [150.0, 143.0]], [[98.0, 209.0], [146.0, 209.0]]]"
3314.json,"[[[108.0, 59.0], [59.0, 59.0]], [[59.0, 59.0], [59.0, 105.0]], [[59.0, 129.0], [59.0, 175.0]], [[108.0, 175.0], [108.0, 125.0]]]"
1329.json,"[[[199.0, 174.0], [199.0, 129.0]]]"
2155.json,[]
4982.json,"[[[106.0, 102.0], [106.0, 164.0]], [[163.0, 164.0], [163.0, 120.0]]]"
4828.json,"[[[148.5, 208.0], [148.5, 151.5]], [[89.0, 92.0], [89.0, 150.0]]]"
2505.json,"[[[188.0, 193.0], [188.0, 148.0]], [[188.0, 124.0], [188.0, 80.0]]]"
2010.json,"[[[103.0, 123.5], [103.0, 200.0]], [[163.0, 200.0], [163.0, 130.0]]]"
2440.json,[]
3601.json,"[[[127.5, 104.0], [127.5, 190.0]]]"
2913.json,[]
609.json,"[[[48.0, 170.0], [105.0, 170.0]], [[186.5, 123.0], [143.5, 123.0]], [[143.5, 80.5], [45.5, 80.5]], [[45.5, 80.5], [45.5, 136.0]]]"
4594.json,"[[[164.0, 108.0], [119.0, 108.0]], [[164.0, 182.0], [164.0, 137.0]]]"
3251.json,"[[[123.0, 134.5], [123.0, 197.0]]]"
259.json,"[[[152.0, 212.0], [152.0, 129.5]]]"
1796.json,"[[[109.0, 129.0], [155.0, 129.0]]]"
1846.json,"[[[130.0, 210.0], [130.0, 142.5]]]"
2769.json,"[[[159.0, 104.0], [110.0, 104.0]]]"
2293.json,"[[[150.0, 146.0], [150.0, 193.0]]]"
873.json,"[[[164.0, 94.0], [164.0, 47.0]]]"
2339.json,"[[[139.0, 71.0], [139.0, 115.0]]]"
28.json,"[[[90.0, 123.5], [144.0, 123.5]], [[164.5, 104.0], [164.5, 54.0]], [[106.0, 54.0], [106.0, 101.0]]]"
1145.json,"[[[102.0, 118.5], [102.0, 177.0]], [[160.0, 134.0], [160.0, 91.0]]]"
3178.json,"[[[121.0, 136.0], [121.0, 195.0]]]"
4347.json,"[[[71.0, 100.0], [71.0, 158.0]]]"
3482.json,"[[[142.5, 201.0], [142.5, 128.5]]]"
170.json,[]
1515.json,"[[[126.0, 204.0], [126.0, 154.0]]]"
3528.json,"[[[127.0, 116.5], [127.0, 60.0]]]"
4717.json,"[[[130.0, 191.0], [130.0, 127.5]]]"
520.json,"[[[68.0, 159.5], [168.0, 159.5]], [[172.0, 80.0], [125.0, 80.0]]]"
4202.json,"[[[65.0, 152.0], [65.0, 195.0]]]"
1000.json,"[[[115.5, 135.0], [44.0, 135.0]]]"
3197.json,"[[[170.0, 127.0], [170.0, 63.0]], [[105.0, 132.5], [105.0, 186.0]]]"
4652.json,"[[[163.0, 92.5], [111.0, 92.5]], [[141.5, 184.0], [141.5, 123.5]]]"
465.json,"[[[128.0, 173.0], [172.0, 173.0]]]"
1450.json,"[[[97.0, 117.5], [97.0, 177.0]], [[153.0, 177.0], [153.0, 96.0]]]"
936.json,"[[[104.0, 149.0], [104.0, 200.0]], [[155.0, 200.0], [155.0, 137.5]]]"
1903.json,"[[[78.0, 76.0], [78.0, 135.0]], [[130.5, 200.0], [130.5, 149.5]]]"
3894.json,[]
2786.json,"[[[127.0, 128.5], [127.0, 175.0]], [[185.0, 191.0], [185.0, 126.0]], [[185.0, 102.0], [185.0, 37.0]]]"
2591.json,"[[[155.0, 74.0], [104.0, 74.0]], [[134.0, 172.0], [134.0, 115.5]]]"
4916.json,[]
388.json,"[[[124.0, 131.5], [124.0, 191.0]]]"
1647.json,"[[[141.0, 103.0], [141.0, 54.0]], [[104.0, 143.5], [104.0, 199.0]], [[162.0, 199.0], [162.0, 155.0]]]"
2968.json,"[[[126.0, 87.0], [126.0, 131.0]], [[126.0, 143.0], [126.0, 193.0]], [[182.0, 193.0], [182.0, 149.0]], [[182.0, 125.0], [182.0, 81.0]]]"
3380.json,"[[[141.0, 111.0], [94.0, 111.0]], [[95.5, 150.5], [95.5, 194.0]]]"
4445.json,"[[[100.0, 136.0], [147.0, 136.0]], [[202.0, 140.0], [202.0, 83.0]]]"
672.json,"[[[125.0, 58.5], [79.0, 58.5]]]"
1217.json,[]
4015.json,"[[[149.0, 196.0], [149.0, 138.5]]]"
222.json,"[[[160.5, 173.0], [160.5, 127.0]]]"
4500.json,[]
737.json,"[[[114.0, 143.0], [114.0, 188.0]]]"
1702.json,"[[[121.0, 190.0], [121.0, 140.0]]]"
4150.json,"[[[100.0, 151.0], [100.0, 204.0]], [[167.0, 204.0], [167.0, 132.5]], [[120.0, 42.0], [120.0, 101.0]]]"
3695.json,"[[[107.0, 181.0], [107.0, 125.0]]]"
2987.json,"[[[126.0, 50.0], [126.0, 131.0]]]"
367.json,"[[[95.0, 155.0], [149.0, 155.0]], [[169.0, 74.0], [104.0, 74.0]], [[104.0, 45.0], [55.0, 45.0]], [[55.0, 45.0], [55.0, 88.0]], [[55.0, 112.0], [55.0, 155.0]]]"
1352.json,"[[[88.0, 120.5], [88.0, 178.0]]]"
2084.json,"[[[160.0, 72.0], [105.0, 72.0]]]"
4853.json,"[[[121.0, 209.0], [121.0, 145.0]], [[150.5, 145.0], [150.5, 82.0]]]"
1581.json,"[[[104.0, 160.0], [152.0, 160.0]]]"
4279.json,"[[[99.0, 132.0], [99.0, 184.0]], [[152.0, 184.0], [152.0, 139.0]]]"
4783.json,"[[[158.0, 109.0], [158.0, 42.0]], [[106.0, 42.0], [106.0, 91.5]], [[111.0, 143.0], [111.0, 190.0]]]"
3046.json,"[[[166.0, 114.0], [166.0, 42.0]], [[105.0, 70.0], [105.0, 115.0]]]"
4629.json,"[[[94.0, 136.0], [94.0, 192.0]], [[148.0, 192.0], [148.0, 140.0]], [[108.0, 44.0], [108.0, 108.0]]]"
3416.json,"[[[186.0, 68.5], [131.0, 68.5]], [[131.0, 68.5], [131.0, 115.0]]]"
1978.json,"[[[128.0, 199.0], [128.0, 122.0]], [[72.0, 97.0], [72.0, 149.0]]]"
3945.json,"[[[72.0, 92.0], [72.0, 141.0]], [[72.0, 165.0], [72.0, 215.0]], [[129.0, 215.0], [129.0, 147.0]]]"
2657.json,"[[[122.5, 169.0], [69.0, 169.0]], [[69.0, 207.0], [116.0, 207.0]]]"
2207.json,"[[[128.0, 182.0], [128.0, 115.5]]]"
3800.json,"[[[176.0, 67.0], [123.0, 67.0]], [[99.0, 67.0], [46.0, 67.0]], [[116.0, 122.0], [167.0, 122.0]]]"
2712.json,"[[[100.0, 123.0], [100.0, 185.0]], [[170.0, 185.0], [170.0, 126.0]]]"
808.json,"[[[74.0, 110.0], [127.0, 110.0]], [[155.0, 107.0], [155.0, 59.0]]]"
2342.json,"[[[157.0, 203.0], [157.0, 151.0]], [[157.0, 139.0], [157.0, 79.0]], [[105.0, 138.5], [105.0, 203.0]]]"
53.json,"[[[81.0, 201.0], [147.0, 201.0]], [[171.0, 201.0], [237.0, 201.0]], [[116.0, 136.0], [116.0, 74.0]], [[81.0, 74.0], [81.0, 127.0]]]"
1997.json,"[[[122.0, 128.5], [122.0, 184.0]], [[181.0, 141.0], [181.0, 97.0]]]"
3103.json,"[[[125.5, 157.5], [125.5, 215.0]], [[181.0, 160.0], [181.0, 101.0]]]"
3553.json,"[[[164.0, 54.0], [116.0, 54.0]], [[68.0, 118.0], [121.5, 118.0]]]"
4296.json,"[[[81.0, 172.5], [137.0, 172.5]], [[137.0, 172.0], [137.0, 116.0]]]"
1094.json,"[[[55.0, 133.0], [55.0, 182.0]], [[112.0, 182.0], [112.0, 134.0]]]"
4042.json,"[[[105.0, 145.0], [105.0, 197.0]], [[159.0, 197.0], [159.0, 129.0]], [[159.0, 99.0], [159.0, 46.0]]]"
3787.json,"[[[113.0, 45.0], [113.0, 104.0]]]"
2895.json,"[[[151.0, 59.0], [106.0, 59.0]]]"
275.json,[]
1240.json,"[[[128.0, 137.0], [77.0, 137.0]], [[77.0, 186.0], [129.0, 186.0]]]"
4412.json,"[[[158.0, 122.0], [158.0, 66.0]], [[105.0, 66.0], [105.0, 140.0]]]"
625.json,[]
1610.json,"[[[167.0, 104.5], [103.0, 104.5]]]"
2196.json,"[[[136.0, 85.0], [136.0, 148.0]], [[195.0, 162.0], [195.0, 115.0]], [[195.0, 91.0], [195.0, 44.0]]]"
4941.json,"[[[126.0, 127.5], [126.0, 196.0]]]"
2529.json,[]
4804.json,"[[[174.0, 145.0], [174.0, 82.0]], [[117.0, 117.0], [117.0, 172.0]]]"
2179.json,"[[[121.0, 128.0], [121.0, 185.0]]]"
2483.json,"[[[124.0, 68.0], [124.0, 116.0]], [[127.0, 151.5], [127.0, 229.0]]]"
3338.json,"[[[139.0, 200.0], [139.0, 122.0]], [[158.5, 122.0], [158.5, 76.0]]]"
1305.json,[]
4107.json,"[[[121.0, 154.0], [121.0, 107.0]]]"
330.json,"[[[183.0, 112.5], [116.0, 112.5]]]"
3768.json,"[[[130.0, 223.0], [130.0, 155.0]]]"
1755.json,"[[[147.0, 105.5], [147.0, 52.0]]]"
3292.json,"[[[79.0, 67.0], [79.0, 121.0]], [[79.0, 145.0], [79.0, 199.0]], [[131.5, 199.0], [131.5, 139.0]]]"
4557.json,"[[[116.0, 219.0], [116.0, 132.0]]]"
760.json,"[[[132.0, 154.0], [181.0, 154.0]]]"
2250.json,"[[[146.0, 104.0], [101.0, 104.0]], [[146.0, 128.0], [146.0, 203.0]]]"
1885.json,"[[[121.0, 43.0], [77.5, 43.0]], [[77.5, 43.0], [77.5, 89.5]]]"
3912.json,"[[[184.0, 156.0], [184.0, 101.0]]]"
2600.json,"[[[108.0, 133.0], [108.0, 184.0]]]"
3441.json,[]
4384.json,"[[[132.0, 233.0], [132.0, 157.5]], [[132.0, 107.5], [132.0, 45.0]]]"
449.json,[]
1186.json,"[[[90.0, 127.0], [90.0, 203.0]]]"
